Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1905-07-31,8.87,0.3217,0.595,8.277679339,3.455,275.53893266365,9.9933342320063,18.483164028734,19.205883309548
1905-06-30,8.6,0.32,0.58,8.277679339,3.4591666666667,267.15161453296,9.9405251919242,18.017201910363,18.735862386184
1905-05-31,8.5,0.3183,0.565,8.277679339,3.4633333333333,264.04520041049,9.8877161518421,17.551239791991,18.629487509845
1905-04-30,8.94,0.3167,0.55,8.372844628,3.4675,274.55694714702,9.7261952082171,16.891087352445,19.482927524711
1905-03-31,9.05,0.315,0.535,8.372844628,3.4716666666667,277.93516461751,9.6739863927641,16.430421333742,19.831506074218
1905-02-28,8.8,0.3133,0.52,8.467928926,3.4758333333333,267.22274357455,9.5137369956711,15.790434847587,19.16899637583
1905-01-31,8.43,0.3117,0.505,8.467928926,3.48,255.98724185607,9.465151042294,15.334941534676,18.459852032456
1904-12-31,8.25,0.31,0.49,8.467928926,3.4733333333333,250.52132210114,9.4135284668307,14.879448221765,18.159679118703
1904-11-30,8.17,0.3133,0.4933,8.467928926,3.4666666666667,248.09202443228,9.5137369956711,14.979656750605,18.07620022377
1904-10-31,7.75,0.3167,0.4967,8.277679339,3.46,240.74709449191,9.8380135258825,15.42955894634,17.633197370821
1904-09-30,7.32,0.32,0.5,8.277679339,3.4533333333333,227.38951376527,9.9405251919242,15.532070612382,16.742600049164
1904-08-31,7.01,0.3233,0.5033,8.18251405,3.4466666666667,220.29224502218,10.15984062991,15.816417534902,16.304651978851
1904-07-31,6.78,0.3267,0.5067,8.087381157,3.44,215.57070034853,10.387455428299,16.110571366755,16.036401629624
1904-06-30,6.51,0.33,0.51,8.087381157,3.4333333333333,206.98602644085,10.492379220504,16.21549515896,15.474433638653
1904-05-31,6.5,0.3333,0.5133,8.087381157,3.4266666666667,206.66807555538,10.597303012709,16.320418951165,15.525820896255
1904-04-30,6.64,0.3367,0.5167,8.277679339,3.42,206.26589773243,10.459296350378,16.050841770835,15.565490611691
1904-03-31,6.48,0.34,0.52,8.372844628,3.4133333333333,199.00772007972,10.441763090603,15.969755315039,15.081930176259
1904-02-29,6.5,0.3433,0.5233,8.467928926,3.4066666666667,197.38043559484,10.424723621493,15.890643376427,15.021498380331
1904-01-31,6.68,0.3467,0.5267,8.277679339,3.4,207.50846338142,10.769937762625,16.361483183083,15.861833914034
1903-12-31,6.57,0.35,0.53,8.087381157,3.3916666666667,208.89373175366,11.128280991443,16.8513969299,16.04289414005
1903-11-30,6.28,0.3483,0.5383,8.087381157,3.3833333333333,199.67315607504,11.074229340913,17.11529616484,15.407877534298
1903-10-31,6.26,0.3467,0.5467,8.18251405,3.375,196.72317458471,10.895195627559,17.18028107755,15.252943825779
1903-09-30,6.47,0.345,0.555,8.277679339,3.3666666666667,200.98499372422,10.717128722543,17.240598379744,15.654359115197
1903-08-31,6.63,0.3433,0.5633,8.18251405,3.3583333333333,208.35058266719,10.788349174909,17.701943169899,16.299118790903
1903-07-31,6.85,0.3417,0.5717,8.18251405,3.35,215.26417666218,10.738068491309,17.965916758799,16.918178414767
1903-06-30,7.18,0.34,0.58,8.18251405,3.3416666666667,225.63456765467,10.684645264984,18.226747804973,17.818551722969
1903-05-31,7.6,0.3383,0.5883,8.18251405,3.3333333333333,238.83324709965,10.631222038659,18.487578851148,18.95485872304
1903-04-30,7.75,0.3367,0.5967,8.372844628,3.325,238.01077632991,10.340416566488,18.325294224007,18.980022601826
1903-03-31,8.08,0.335,0.605,8.372844628,3.3166666666667,248.14542874138,10.288207751035,18.58019608769,19.884560384873
1903-02-28,8.41,0.3333,0.6133,8.658259504,3.3083333333333,249.76601694612,9.8985747262952,18.214209059817,20.107051517553
1903-01-31,8.46,0.3317,0.6217,8.658259504,3.3,251.25095164854,9.851056815818,18.463678089822,20.318132053828
1902-12-31,8.05,0.33,0.63,8.563094215,3.29,241.7314230146,9.9094869061884,18.91811136636,19.633232126824
1902-11-30,8.24,0.3292,0.6192,8.467928926,3.28,250.21765989253,9.996559907357,18.802763956973,20.408541255072
1902-10-31,8.57,0.3283,0.6083,8.753424793,3.27,251.75074694904,9.6440805394831,17.869309144586,20.60442540186
1902-09-30,8.85,0.3275,0.5975,8.18251405,3.26,278.11503116209,10.29182742436,18.776692781847,22.856566381955
1902-08-31,8.83,0.3267,0.5867,8.087381157,3.25,280.75063186984,10.387455428299,18.654178450514,23.168671834093
1902-07-31,8.6,0.3258,0.5758,8.18251405,3.24,270.2586743496,10.238404198035,18.094761010523,22.385686589401
1902-06-30,8.41,0.325,0.565,8.18251405,3.23,264.28784317211,10.213263856235,17.755366396224,21.963742295515
1902-05-31,8.46,0.3242,0.5542,8.087381157,3.22,268.98644910746,10.307967706931,17.620838072737,22.42795449333
1902-04-30,8.48,0.3233,0.5433,7.992232066,3.21,272.83225787153,10.401729831352,17.47992520066,22.823108698498
1902-03-31,8.2,0.3225,0.5325,7.897091074,3.2,267.00208725489,10.500996724354,17.338855056492,22.410652288217
1902-02-28,8.19,0.3217,0.5217,7.897091074,3.19,266.67647495336,10.474947740232,16.987193770839,22.45995745246
1902-01-31,8.12,0.3208,0.5108,7.897091074,3.18,264.39718884265,10.445642633094,16.632276362171,22.340290796034
1901-12-31,7.95,0.32,0.5,7.992232066,3.1733333333333,255.78024175456,10.295556900812,16.086807657519,21.68021514103
1901-11-30,8.08,0.3183,0.4983,7.897091074,3.1666666666667,263.09473963653,10.364239557711,16.225260985258,22.375074777653
1901-10-31,7.91,0.3167,0.4967,7.801941983,3.16,260.70041208098,10.437903983065,16.370403878713,22.252901618409
1901-09-30,8.0,0.315,0.495,7.801941983,3.1533333333333,263.6666620288,10.381874817384,16.314374713032,22.59046831686
1901-08-31,8.04,0.3133,0.4933,7.706792893,3.1466666666667,268.25653533233,10.453329915375,16.459073243711,23.077177713844
1901-07-31,7.93,0.3117,0.4917,7.611651901,3.14,267.89352646725,10.529938486739,16.610749932402,23.144848553708
1901-06-30,8.5,0.31,0.49,7.51650281,3.1333333333333,290.7843654488,10.605076857545,16.76286341999,25.23846620596
1901-05-31,7.73,0.3083,0.4883,7.51650281,3.1266666666667,264.44272293168,10.546919984455,16.7047065469,23.064012684864
1901-04-30,8.14,0.3067,0.4867,7.51650281,3.12,278.46879232391,10.4921841039,16.649970666345,24.409716994827
1901-03-31,7.51,0.305,0.485,7.611651901,3.1133333333333,253.70496642737,10.303597171817,16.38440861748,22.347583950684
1901-02-28,7.25,0.3033,0.4833,7.611651901,3.1066666666667,244.92157211696,10.246167285941,16.326978731604,21.679149848206
1901-01-31,7.07,0.3017,0.4817,7.706792893,3.1,235.89225184074,10.066293123105,16.072036451441,20.978581834536
1900-12-31,6.87,0.3,0.48,7.611651901,3.1041666666667,232.08430350945,10.134685742771,16.215497188433,20.744051160871
1900-11-30,6.48,0.2925,0.48,7.706792893,3.1083333333333,216.20675982009,9.7593329085456,16.015315542229,19.419584603761
1900-10-31,6.01,0.285,0.48,7.706792893,3.1125,200.52509668499,9.5090936031982,16.015315542229,18.102398784556
1900-09-30,5.8,0.2775,0.48,7.801941983,3.1166666666667,191.15832997088,9.1459373391241,15.819999721728,17.341874151225
1900-08-31,5.94,0.27,0.48,7.706792893,3.1208333333333,198.18952983508,9.0086149925036,16.015315542229,18.069614666784
1900-07-31,5.86,0.2625,0.48,7.801941983,3.125,193.1358299361,8.6515623478201,15.819999721728,17.689545468953
1900-06-30,5.86,0.255,0.48,7.706792893,3.1291666666667,195.52031057804,8.508136381809,16.015315542229,17.992711584304
1900-05-31,6.04,0.2475,0.48,7.801941983,3.1333333333333,199.06832983175,8.1571873565161,15.819999721728,18.40319701695
1900-04-30,6.34,0.24,0.48,7.992232066,3.1375,203.98072109734,7.7216676756093,15.443335351219,18.936402033323
1900-03-31,6.26,0.2325,0.48,7.992232066,3.1416666666667,201.40683187214,7.4803655607465,15.443335351219,18.775793421238
1900-02-28,6.21,0.225,0.48,7.992232066,3.1458333333333,199.79815110639,7.2390634458837,15.443335351219,18.703797417251
1900-01-31,6.1,0.2175,0.48,7.897091074,3.15,198.62350393352,7.0820675582853,15.629390473457,18.674275362445
1899-12-31,6.02,0.21,0.48,7.897091074,3.1458333333333,196.01860552128,6.8378583321376,15.629390473457,18.5126496436
1899-11-30,6.46,0.2092,0.4692,7.801941983,3.1416666666667,212.91082958826,6.8948832120532,15.464049727989,20.196457520802
1899-10-31,6.34,0.2083,0.4583,7.706792893,3.1375,211.53562612027,6.949979640513,15.291289818757,20.153713460687
1899-09-30,6.37,0.2075,0.4475,7.611651901,3.1333333333333,215.19316060484,7.0098243054166,15.117572899633,20.591140514114
1899-08-31,6.44,0.2067,0.4367,7.326212727,3.1291666666667,226.03427196389,7.2548577662943,15.327510336433,21.726237373055
1899-07-31,6.28,0.2058,0.4258,7.231071736,3.125,223.31861430174,7.3183074559392,15.14157101428,21.561425634523
1899-06-30,6.07,0.205,0.415,7.135922645,3.1208333333333,218.72907087826,7.3870608780962,14.954293972731,21.212091925047
1899-05-31,6.21,0.2042,0.4042,7.040773554,3.1166666666667,226.7979757839,7.4576725692547,14.761955203197,22.091269360834
1899-04-30,6.48,0.2033,0.3933,7.040773554,3.1125,236.65875733972,7.424803297402,14.363871799647,23.152421525686
1899-03-31,6.4,0.2025,0.3825,6.945632562,3.1083333333333,236.93876480073,7.4968906050231,14.160793365044,23.279682245509
1899-02-28,6.31,0.2017,0.3717,6.945632562,3.1041666666667,233.60681342072,7.467273259423,13.760959199442,23.04811754998
1899-01-31,6.08,0.2008,0.3608,6.755342479,3.1,231.43239959485,7.6433595129352,13.733685818063,22.932807416487
1898-12-31,5.65,0.2,0.35,6.755342479,3.1208333333333,215.06464764982,7.6129078814096,13.322588792467,21.403631985448
1898-11-30,5.32,0.1983,0.3467,6.660193388,3.1416666666667,205.39636018149,7.6560335007498,13.385510916339,20.527416324811
1898-10-31,5.15,0.1967,0.3433,6.660193388,3.1625,198.83294265689,7.5942601593418,13.254242565847,19.947199825774
1898-09-30,5.26,0.195,0.34,6.660193388,3.1833333333333,203.07985987869,7.5286259840958,13.126835049193,20.442732862691
1898-08-31,5.27,0.1933,0.3367,6.660193388,3.2041666666667,203.46594326249,7.4629918088499,12.999427532539,20.544915179153
1898-07-31,5.08,0.1917,0.3333,6.660193388,3.225,196.13035897029,7.4012184674419,12.868159182047,19.858943014167
1898-06-30,5.06,0.19,0.33,6.755342479,3.2458333333333,192.60656939966,7.2322624873391,12.561298004326,19.544817480548
1898-05-31,4.87,0.1883,0.3267,7.231071736,3.2666666666667,173.17860695055,6.6960024001621,11.617546384137,17.595635274513
1898-04-30,4.57,0.1867,0.3233,6.755342479,3.2875,173.95494509021,7.1066495072958,12.306265590299,17.705089426412
1898-03-31,4.65,0.185,0.32,6.755342479,3.3083333333333,177.00010824277,7.0419397903039,12.180652610255,18.042174923469
1898-02-28,4.87,0.1833,0.3167,6.755342479,3.3291666666667,185.37430691232,6.9772300733119,12.055039630212,18.918131888002
1898-01-31,4.88,0.1817,0.3133,6.660193388,3.35,188.4086912943,7.0151350836421,12.095992414447,19.249000021814
1897-12-31,4.75,0.18,0.31,6.660193388,3.3541666666667,183.3896073049,6.9495009083961,11.968584897793,18.748757662526
1897-11-30,4.65,0.18,0.3017,6.660193388,3.3583333333333,179.5287734669,6.9495009083961,11.64813568924,18.35844809805
1897-10-31,4.82,0.18,0.2933,6.660193388,3.3625,186.0921909915,6.9495009083961,11.323825646848,19.028031223902
1897-09-30,4.98,0.18,0.285,6.755342479,3.3666666666667,189.5614062471,6.8516170932686,10.848393731009,19.372370293398
1897-08-31,4.75,0.18,0.2767,6.565052397,3.3708333333333,186.04729652396,7.0502133419606,10.837744620669,19.006396010519
1897-07-31,4.46,0.18,0.2683,6.279613223,3.375,182.62907272689,7.3706800652108,10.986408119422,18.65197575582
1897-06-30,4.27,0.18,0.26,6.279613223,3.3791666666667,174.84891043583,7.3706800652108,10.646537871971,17.850497280691
1897-05-31,4.08,0.18,0.2517,6.279613223,3.3833333333333,167.06874814478,7.3706800652108,10.30666762452,17.047755129229
1897-04-30,4.06,0.18,0.2433,6.374754215,3.3875,163.76856342845,7.2606752258918,9.8140126803305,16.696857434735
1897-03-31,4.19,0.18,0.235,6.469903306,3.3916666666667,166.52681795118,7.1538967138932,9.3398095986939,16.958030716721
1897-02-28,4.18,0.18,0.2267,6.469903306,3.3958333333333,166.12937924485,7.1538967138932,9.0099354724421,16.894025883254
1897-01-31,4.22,0.18,0.2183,6.469903306,3.4,167.71913407016,7.1538967138932,8.6760869591271,17.026521282381
1896-12-31,4.22,0.18,0.21,6.660193388,3.4166666666667,162.92718796351,6.9495009083961,8.1077510597955,16.50140418059
1896-11-30,4.38,0.1808,0.2133,6.660193388,3.4333333333333,169.10452210431,6.9803875791001,8.2351585764494,17.089425242371
1896-10-31,4.1,0.1817,0.2167,6.469903306,3.45,162.94986959423,7.2214612939688,8.6124967661147,16.438866804726
1896-09-30,4.01,0.1825,0.22,6.279613223,3.4666666666667,164.20237256386,7.473050621672,9.0086089685909,16.544339943032
1896-08-31,3.81,0.1833,0.2233,6.279613223,3.4833333333333,156.01272804696,7.5058091997396,9.1437381031198,15.703370546227
1896-07-31,4.04,0.1842,0.2267,6.279613223,3.5,165.4308192414,7.5426626000657,9.2829620599071,16.637100103395
1896-06-30,4.32,0.185,0.23,6.279613223,3.5166666666667,176.89632156506,7.5754211781333,9.418091194436,17.77757861643
1896-05-31,4.4,0.1858,0.2333,6.374754215,3.5333333333333,177.48317218847,7.4946303165039,9.4106418344476,17.828266894233
1896-04-30,4.42,0.1867,0.2367,6.469903306,3.55,175.66790819671,7.4201806471325,9.4073741787695,17.64369937813
1896-03-31,4.38,0.1875,0.24,6.565052397,3.5666666666667,171.55519132104,7.343972231209,9.4002844559475,17.232362712299
1896-02-29,4.45,0.1883,0.2433,6.565052397,3.5833333333333,174.29694095403,7.3753065127288,9.5295383672168,17.515403352637
1896-01-31,4.27,0.1892,0.2467,6.660193388,3.6,164.85760488251,7.3046976214919,9.5246770783407,16.576224828568
1895-12-31,4.32,0.19,0.25,6.755342479,3.5883333333333,164.43881023845,7.2322624873391,9.516134851762,16.548415156668
1895-11-30,4.59,0.1917,0.2425,6.850483471,3.5766666666667,172.28973911059,7.1956302805011,9.1024535368885,17.342998991922
1895-10-31,4.75,0.1933,0.235,6.850483471,3.565,178.29548165039,7.2556877058991,8.8209343553352,17.944706622466
1895-09-30,4.82,0.195,0.2275,6.850483471,3.5533333333333,180.92299401156,7.3194987203845,8.539415173782,18.200335946605
1895-08-31,4.79,0.1967,0.22,6.850483471,3.5416666666667,179.79691728534,7.38330973487,8.2578959922287,18.074072547242
1895-07-31,4.72,0.1983,0.2125,6.945632562,3.53,174.74233904054,7.3413995406226,7.8671074250242,17.546014648741
1895-06-30,4.7,0.2,0.205,7.040773554,3.5183333333333,171.65064189764,7.304282633942,7.4868896997905,17.207413539783
1895-05-31,4.61,0.2017,0.1975,6.945632562,3.5066666666667,170.66995402052,7.467273259423,7.3117821950225,17.080369553382
1895-04-30,4.37,0.2033,0.19,6.850483471,3.495,164.03184311836,7.6310466146368,7.1318192660157,16.387543823686
1895-03-31,4.19,0.205,0.1825,6.565052397,3.4833333333333,164.11329946008,8.0294096394552,7.1481329717101,16.364625427175
1895-02-28,4.19,0.2067,0.175,6.565052397,3.4716666666667,164.11329946008,8.0959949876848,6.8543740824617,16.331237693211
1895-01-31,4.25,0.2083,0.1675,6.565052397,3.46,166.46337057407,8.1586635507244,6.5606151932134,16.524443935163
1894-12-31,4.3,0.21,0.16,6.565052397,3.48,168.42176316906,8.2252488989541,6.266856303965,16.672466333768
1894-11-30,4.34,0.2133,0.1683,6.660193388,3.5,167.56018856911,8.2351585764494,6.4977833493504,16.542784447445
1894-10-31,4.34,0.2167,0.1767,6.660193388,3.52,167.56018856911,8.3664269269414,6.8220933917422,16.502904205708
1894-09-30,4.48,0.22,0.185,6.850483471,3.54,168.16079111448,8.2578959922287,6.9441398116469,16.522315444877
1894-08-31,4.41,0.2233,0.1933,6.755342479,3.56,167.86461878508,8.4998116495938,7.3578754673824,16.457777072998
1894-07-31,4.25,0.2267,0.2017,6.565052397,3.58,166.46337057407,8.8793520256804,7.9001557281859,16.289679714917
1894-06-30,4.34,0.23,0.21,6.565052397,3.6,169.98847724505,9.0086059369497,8.2252488989541,16.606319695293
1894-05-31,4.4,0.2333,0.2183,6.565052397,3.62,172.33854835904,9.137859848219,8.5503420697223,16.808751920918
1894-04-30,4.57,0.2367,0.2267,6.565052397,3.64,178.997083182,9.2710305446782,8.8793520256804,17.434849078052
1894-03-31,4.51,0.24,0.235,6.565052397,3.66,176.64701206801,9.4002844559475,9.2044451964486,17.187622088122
1894-02-28,4.38,0.2433,0.2433,6.755342479,3.68,166.72268260287,9.2611024377347,9.2611024377347,16.20273659645
1894-01-31,4.32,0.2467,0.2517,6.850483471,3.7,162.15504857467,9.2601042785583,9.4477837329271,15.739869351948
1893-12-31,4.41,0.25,0.26,7.040773554,3.7041666666667,161.05943207842,9.1303532924274,9.4955674241245,15.612694335465
1893-11-30,4.57,0.2492,0.2692,7.135922645,3.7083333333333,164.67740591658,8.9797832723003,9.700472138456,15.942411400572
1893-10-31,4.5,0.2483,0.2783,7.326212727,3.7125,157.94320245924,8.7149549268063,9.7679096098679,15.27179415352
1893-09-30,4.37,0.2475,0.2875,7.231071736,3.7166666666667,155.39846249978,8.8011715031339,10.223583059196,15.012069079139
1893-08-31,4.08,0.2467,0.2967,6.945632562,3.7208333333333,151.04846256046,9.1332489494281,10.984333049434,14.588056535808
1893-07-31,4.18,0.2458,0.3058,7.231071736,3.725,148.64200760848,8.7407190120012,10.874336346094,14.349854182761
1893-06-30,4.61,0.245,0.315,7.421361818,3.7291666666667,159.72955086557,8.488880685914,10.914275167604,15.416503863598
1893-05-31,4.84,0.2442,0.3242,7.611651901,3.7333333333333,163.5062633167,8.2496341946155,10.952217059354,15.780987310776
1893-04-30,5.31,0.2433,0.3333,7.706792893,3.7375,177.1694281859,8.1177630654671,11.120634729635,17.102541578255
1893-03-31,5.31,0.2425,0.3425,7.801941983,3.7416666666667,175.00874692162,7.9923956927481,11.288228968108,16.899589031582
1893-02-28,5.51,0.2417,0.3517,7.992232066,3.7458333333333,177.27662038586,7.7763628216448,11.315460506299,17.125193854872
1893-01-31,5.61,0.2408,0.3608,7.897091074,3.75,182.66850115853,7.8407442208511,11.748091839215,17.656643708099
1892-12-31,5.51,0.24,0.37,7.611651901,3.7375,186.14039480889,8.1077485942167,12.499445749417,18.013009251276
1892-11-30,5.57,0.2383,0.3675,7.51650281,3.725,190.54928418233,8.1522252101706,12.572147564992,18.4633126908
1892-10-31,5.59,0.2367,0.365,7.326212727,3.7125,196.20055594381,8.3078124493559,12.810948643916,19.040214915325
1892-09-30,5.48,0.235,0.3625,7.326212727,3.7,192.33972210592,8.2481450173157,12.723202420327,18.694271809588
1892-08-31,5.62,0.2333,0.36,7.326212727,3.6875,197.25351062687,8.1884775852756,12.635456196739,19.204303803174
1892-07-31,5.54,0.2317,0.3575,7.231071736,3.675,197.00400051459,8.2393189384894,12.712803282304,19.211886434506
1892-06-30,5.54,0.23,0.355,7.040773554,3.6625,202.32862896019,8.3999250290333,12.965101675247,19.769284397137
1892-05-31,5.57,0.2283,0.3525,7.040773554,3.65,203.42427135528,8.3378386266447,12.873798142323,19.91146521349
1892-04-30,5.57,0.2267,0.35,7.040773554,3.6375,203.42427135528,8.2794043655732,12.782494609398,19.943265241639
1892-03-31,5.58,0.225,0.3475,7.135922645,3.625,201.07219365745,8.1077497442519,12.521969049456,19.738054849323
1892-02-29,5.52,0.2233,0.345,7.326212727,3.6125,193.74366168333,7.8374926909217,12.108978855208,19.036425040978
1892-01-31,5.51,0.2217,0.3425,7.326212727,3.6,193.39267678898,7.7813351078251,12.02123263162,19.016388404225
1891-12-31,5.41,0.22,0.34,7.51650281,3.6016666666667,185.07569612683,7.526183576322,11.631374617952,18.20630300021
1891-11-30,5.25,0.22,0.3358,7.51650281,3.6033333333333,179.60210807132,7.526183576322,11.487692931495,17.671739174764
1891-10-31,5.33,0.22,0.3317,7.611651901,3.605,180.05958336323,7.432102878032,11.205584202924,17.716568589826
1891-09-30,5.33,0.22,0.3275,7.611651901,3.6066666666667,180.05958336323,7.432102878032,11.063698602525,17.711261413257
1891-08-31,4.93,0.22,0.3233,7.706792893,3.6083333333333,164.49063671497,7.3403529568548,10.786982322505,16.163998509963
1891-07-31,4.77,0.22,0.3192,7.706792893,3.61,159.1521982009,7.3403529568548,10.650184835582,15.617919238646
1891-06-30,4.85,0.22,0.315,7.801941983,3.6116666666667,159.84791385496,7.2508332057921,10.381874817384,15.658211395638
1891-05-31,4.95,0.22,0.3108,7.992232066,3.6133333333333,159.25939580944,7.0781953693085,9.999559639914,15.566495230713
1891-04-30,4.97,0.22,0.3067,8.087381157,3.615,158.0215900785,6.9949194803358,9.751553657359,15.408945125474
1891-03-31,4.81,0.22,0.3025,7.992232066,3.6166666666667,154.75508966534,7.0781953693085,9.7325186327992,15.051623357657
1891-02-28,4.9,0.22,0.2983,7.897091074,3.6183333333333,159.55002774988,7.1634706336679,9.7130149546506,15.476522332433
1891-01-31,4.84,0.22,0.2942,7.801941983,3.62,159.51833052743,7.2508332057921,9.6963414961093,15.428980086469
1890-12-31,4.6,0.22,0.29,7.897091074,3.6033333333333,149.78165870397,7.1634706336679,9.4427567443804,14.442991231338
1890-11-30,4.71,0.22,0.2908,7.897091074,3.5866666666667,153.3633940208,7.1634706336679,9.4688057285029,14.745043493293
1890-10-31,5.08,0.22,0.2917,8.087381157,3.57,161.51904981866,6.9949194803358,9.2746273291543,15.482849163344
1890-09-30,5.32,0.22,0.2925,8.087381157,3.5533333333333,169.14987106994,6.9949194803358,9.3000633999919,16.169702000615
1890-08-31,5.41,0.22,0.2933,7.992232066,3.5366666666667,174.05925885436,7.0781953693085,9.4365213719008,16.596791133979
1890-07-31,5.54,0.22,0.2942,7.706792893,3.52,184.84343354989,7.3403529568548,9.8160538177576,17.589295440865
1890-06-30,5.58,0.22,0.295,7.706792893,3.5033333333333,186.17804317841,7.3403529568548,9.842746010328,17.68436084445
1890-05-31,5.62,0.22,0.2958,7.706792893,3.4866666666667,187.51265280693,7.3403529568548,9.8694382028984,17.786430487859
1890-04-30,5.39,0.22,0.2967,7.611651901,3.47,182.08652051178,7.432102878032,10.0232041996,17.257854542603
1890-03-31,5.28,0.22,0.2975,7.611651901,3.4533333333333,178.37046907277,7.432102878032,10.050230028248,16.90112228859
1890-02-28,5.32,0.22,0.2983,7.611651901,3.4366666666667,179.72176050514,7.432102878032,10.077255856895,17.026814982671
1890-01-31,5.38,0.22,0.2992,7.611651901,3.42,181.74869765369,7.432102878032,10.107659914124,17.220071982182
1889-12-31,5.32,0.22,0.3,7.801941983,3.4225,175.33833024915,7.2508332057921,9.8874998260802,16.610338076603
1889-11-30,5.35,0.2208,0.2967,7.706792893,3.425,178.50403781442,7.3670451494252,9.8994669195401,16.906021170249
1889-10-31,5.4,0.2217,0.2933,7.706792893,3.4275,180.17229985007,7.3970738660668,9.7860251011159,17.053214402955
1889-09-30,5.5,0.2225,0.29,7.706792893,3.43,183.50882392137,7.4237660586372,9.6759198067631,17.350788026349
1889-08-31,5.37,0.2233,0.2867,7.611651901,3.4325,181.4108747956,7.5435844212025,9.6853813415081,17.131853975346
1889-07-31,5.3,0.2242,0.2833,7.611651901,3.435,179.04611478895,7.5739884784308,9.5705215697567,16.889214491108
1889-06-30,5.41,0.225,0.28,7.611651901,3.4375,182.76216622797,7.6010143070782,9.4590400265862,17.219302943948
1889-05-31,5.32,0.2258,0.2767,7.611651901,3.44,179.72176050514,7.6280401357256,9.3475584834157,16.915421076068
1889-04-30,5.18,0.2267,0.2733,7.801941983,3.4425,170.72416366365,7.4716540352412,9.007512341559,16.050104533967
1889-03-31,5.19,0.2275,0.27,7.801941983,3.445,171.05374699119,7.4980207014441,8.8987498434721,16.065045360769
1889-02-28,5.3,0.2283,0.2667,7.897091074,3.4475,172.57451981109,7.4337288439381,8.6840800818147,16.192720447849
1889-01-31,5.24,0.2292,0.2633,7.992232066,3.45,168.5897442508,7.3741926302068,8.4713129124497,15.802286071028
1888-12-31,5.14,0.23,0.26,8.277679339,3.4683333333333,159.66968589528,7.1447524816955,8.0766767184384,14.946748301089
1888-11-30,5.24,0.2317,0.2683,8.277679339,3.4866666666667,162.77610001776,7.1975615217776,8.3345090906039,15.223749016946
1888-10-31,5.35,0.2333,0.2767,8.18251405,3.505,168.12603578725,7.3315521774142,8.6954157200622,15.71594187433
1888-09-30,5.38,0.235,0.285,8.087381157,3.5233333333333,171.05757638276,7.4718458085405,9.0616002358896,15.987828821761
1888-08-31,5.25,0.2367,0.2933,8.087381157,3.5416666666667,166.92421487165,7.5258974590704,9.3254994708295,15.602911670089
1888-07-31,5.14,0.2383,0.3017,8.087381157,3.56,163.42675513148,7.5767696007456,9.5925782146241,15.279642515498
1888-06-30,5.01,0.24,0.31,7.992232066,3.5783333333333,161.18981272834,7.7216676756093,9.973820747662,15.077628818435
1888-05-31,5.17,0.2417,0.3183,8.087381157,3.5966666666667,164.38060778789,7.6848729018053,10.120376684504,15.387916957229
1888-04-30,5.1,0.2433,0.3267,8.18251405,3.615,160.26967897476,7.6458064499138,10.26668708256,15.020108681844
1888-03-31,5.08,0.245,0.335,8.277679339,3.6333333333333,157.8058374218,7.610714600067,10.406487310296,14.808972366947
1888-02-29,5.28,0.2467,0.3433,8.277679339,3.6516666666667,164.01866566675,7.6635236401491,10.664319682461,15.418178318821
1888-01-31,5.31,0.2483,0.3517,8.372844628,3.67,163.07577062088,7.6255581629312,10.801082585191,15.35866251426
1887-12-31,5.27,0.25,0.36,8.277679339,3.6575,163.7080242545,7.7660353061908,11.183090840915,15.45551345447
1887-11-30,5.3,0.2475,0.3575,8.087381157,3.645,168.513969299,7.8692844153778,11.366744155546,15.950712201067
1887-10-31,5.2,0.245,0.355,7.992232066,3.6325,167.3027996382,7.8825357521845,11.421633436839,15.880666812517
1887-09-30,5.38,0.2425,0.3525,7.897091074,3.62,175.17941822333,7.8960983121112,11.477833628945,16.67662966738
1887-08-31,5.45,0.24,0.35,7.992232066,3.6075,175.34620346696,7.7216676756093,11.260765360264,16.739849614821
1887-07-31,5.59,0.2375,0.3475,7.897091074,3.595,182.01727655547,7.733292161346,11.31502747818,17.431460535613
1887-06-30,5.73,0.235,0.345,7.992232066,3.5825,184.35481575517,7.5607995990341,11.099897283688,17.707695663273
1887-05-31,5.9,0.2325,0.3425,8.087381157,3.57,187.59102242719,7.3923580871731,10.889817827341,18.075445427458
1887-04-30,5.8,0.23,0.34,8.087381157,3.5575,184.41151357249,7.3128703658056,10.810330105974,17.822983639101
1887-03-31,5.67,0.2275,0.3375,8.087381157,3.545,180.27815206138,7.2333826444382,10.730842384606,17.473213711514
1887-02-28,5.54,0.225,0.335,8.087381157,3.5325,176.14479055027,7.1538949230707,10.651354663239,17.125366596972
1887-01-31,5.58,0.2225,0.3325,7.992232066,3.52,179.52877345792,7.1586294075961,10.69772709225,17.512222096305
1886-12-31,5.64,0.22,0.33,7.801941983,3.5075,185.88499673031,7.2508332057921,10.876249808688,18.194057556886
1886-11-30,5.79,0.2217,0.325,7.706792893,3.495,193.18474372813,7.3970738660668,10.843703231717,18.968312634943
1886-10-31,5.65,0.2233,0.32,7.706792893,3.4825,188.51361002832,7.4504582512076,10.676877028152,18.562381342867
1886-09-30,5.51,0.225,0.315,7.706792893,3.47,183.8424763285,7.5071791604197,10.510050824588,18.1471439258
